ID,Movie Name,Rating,Genre,Votes
1536,The Defiant Ones,7.6,"Crime, Drama",16590
1537,La Vie En Rose,7.6,"Biography, Drama, Music",88898
1538,The Tenant,7.6,"Drama, Thriller",45724
1539,Beautiful Thing,7.6,"Comedy, Drama, Romance",25031
1540,Mass,7.6,Drama,16124
1541,Philomena,7.6,"Biography, Comedy, Drama",102076
1542,One Cut of the Dead,7.6,"Comedy, Drama, Horror",27000
1543,The Station Agent,7.6,"Comedy, Drama",71871
1544,Interstate 60: Episodes of the Road,7.6,"Adventure, Comedy, Drama",34712
1545,Superman II: The Richard Donner Cut,7.6,"Action, Adventure, Romance",17988
1546,Fearless,7.6,"Action, Biography, Drama",77478
1547,McCabe & Mrs. Miller,7.6,"Drama, Western",26425
1548,A Very Long Engagement,7.6,"Drama, Mystery, Romance",74868
1549,The Invisible Man,7.6,"Horror, Sci-Fi",37547
1550,Les Misérables,7.6,"Crime, Drama, Thriller",26528
1551,Only Yesterday,7.6,"Animation, Drama, Romance",34550
1552,Shelter,7.6,"Drama, Romance, Sport",23316
1553,Lenny,7.6,"Biography, Drama",16835
1554,The Odd Couple,7.6,Comedy,36245
1555,Shine,7.6,"Biography, Drama, Music",55371
1556,Twin Peaks: The Missing Pieces,7.6,"Drama, Horror, Mystery",11826
1557,The Night of the Iguana,7.6,Drama,12421
1558,The 39 Steps,7.6,"Crime, Mystery, Thriller",59272
1559,Running on Empty,7.6,"Crime, Drama, Music",17056
1560,Loveless,7.6,Drama,34359
1561,Wake in Fright,7.6,"Drama, Thriller",13186
1562,Pushpa: The Rise - Part 1,7.6,"Action, Crime, Drama",80682
1563,Bad Genius,7.6,"Comedy, Crime, Drama",22284
1564,Ludo,7.6,"Action, Comedy, Crime",41361
1565,The Color of Pomegranates,7.6,"Biography, Drama, History",12298
1566,Peeping Tom,7.6,"Drama, Horror, Thriller",37256
1567,Winchester '73,7.6,"Action, Drama, Western",20979
1568,Leave Her to Heaven,7.6,"Drama, Film-Noir, Romance",14022
1569,Lost Horizon,7.6,"Adventure, Drama, Fantasy",13853
1570,Zorba the Greek,7.6,"Comedy, Drama",23314
1571,Sorry We Missed You,7.6,Drama,23859
1572,Laurence Anyways,7.6,"Drama, Romance",21365
1573,Dr. Jekyll and Mr. Hyde,7.6,"Horror, Sci-Fi",14775
1574,Sanju,7.6,"Biography, Comedy, Drama",57119
1575,The Trial,7.6,"Drama, Mystery, Thriller",22697
1576,Mustang,7.6,Drama,39811
1577,Lupin III: The Castle of Cagliostro,7.6,"Animation, Action, Adventure",31833
1578,The Naked City,7.6,"Crime, Drama, Film-Noir",14553
1579,Cell 211,7.6,"Action, Crime, Drama",69251
1580,The Visitor,7.6,Drama,43840
1581,Mrs. Miniver,7.6,"Drama, Romance, War",18642
1582,The Public Enemy,7.6,"Crime, Drama",22115
1583,Mutiny on the Bounty,7.6,"Adventure, Biography, Drama",24011
1584,My Life as a Dog,7.6,"Drama, Comedy",21800
1585,Evangelion: 1.0 You Are (Not) Alone,7.6,"Animation, Action, Drama",25821
1586,The Ladykillers,7.6,"Comedy, Crime",30412
1587,Maudie,7.6,"Biography, Drama, Romance",19721
1588,My Way,7.6,"Action, Drama, War",12149
1589,All That Heaven Allows,7.6,"Drama, Music, Romance",15763
1590,In a Better World,7.6,"Drama, Romance",40829
1591,Lady Snowblood,7.6,"Action, Crime, Drama",15297
1592,Wings,7.6,"Drama, Romance, War",13732
1593,The Spy Who Came in from the Cold,7.6,"Drama, Thriller",18011
1594,The Magnificent Ambersons,7.6,"Drama, Romance",25729
1595,Pickup on South Street,7.6,"Crime, Film-Noir, Mystery",15424
1596,Band of Outsiders,7.6,"Comedy, Crime, Drama",26100
1597,Hamlet,7.6,Drama,17725
1598,The Red Violin,7.6,"Drama, Music, Mystery",33779
1599,The 36th Chamber of Shaolin,7.6,"Action, Adventure, Drama",17353
1600,And Then We Danced,7.6,"Drama, Romance",13646
1601,After Life,7.6,"Drama, Fantasy",12947
1602,Europa,7.6,"Drama, Thriller",22307
1603,Johnny Guitar,7.6,"Drama, Western",18784
1604,Lifeboat,7.6,"Drama, War",30143
1605,The Boy and the Beast,7.6,"Animation, Action, Adventure",25433
1606,Vera Drake,7.6,"Crime, Drama",26194
1607,Boy A,7.6,Drama,38380
1608,The Seventh Continent,7.6,Drama,16130
1609,Le Dîner de Cons,7.6,Comedy,42915
1610,Wake Up Sid,7.6,"Comedy, Drama, Romance",32573
1611,The Pride of the Yankees,7.6,"Biography, Drama, Romance",11463
1612,Bloody Sunday,7.6,"Drama, History, War",25302
1613,Yankee Doodle Dandy,7.6,"Biography, Drama, Family",16252
1614,Highway,7.6,"Crime, Drama, Romance",29634
1615,Piku,7.6,"Comedy, Drama",32683
1616,Gun Crazy,7.6,"Crime, Drama, Film-Noir",13997
1617,Dead of Night,7.6,"Drama, Horror",13479
1618,The Wedding Banquet,7.6,"Comedy, Drama, Romance",16378
1619,Europa Europa,7.6,"Drama, History, War",16930
1620,"Play It Again, Sam",7.6,"Comedy, Romance",27225
1621,The Incredible Shrinking Man,7.6,"Horror, Sci-Fi",18949
1622,Lovers of the Arctic Circle,7.6,"Drama, Mystery, Romance",19829
1623,The Man Without a Past,7.6,"Comedy, Drama, Romance",24145
1624,The Woman in the Window,7.6,"Crime, Drama, Film-Noir",17015
1625,Sophie Scholl: The Final Days,7.6,"Biography, Crime, Drama",28145
1626,The Last: Naruto the Movie,7.6,"Animation, Action, Adventure",16410
1627,Pickpocket,7.6,"Crime, Drama",23965
1628,Soldier of Orange,7.6,"Drama, Romance, Thriller",13499
1629,The Lovers on the Bridge,7.6,"Drama, Romance",14718
1630,Destry Rides Again,7.6,"Comedy, Western",12110
1631,Only Angels Have Wings,7.6,"Adventure, Drama, Romance",14970
1632,Stolen Kisses,7.6,"Comedy, Drama, Romance",14436
1633,The Bishop's Wife,7.6,"Comedy, Drama, Fantasy",19364
1634,Meet John Doe,7.6,"Comedy, Drama, Romance",14205
1635,The Sea Hawk,7.6,"Action, Adventure, History",10328
1636,Peppermint Candy,7.6,Drama,10112
1637,Un Coeur en Hiver,7.6,"Drama, Music, Romance",10341
1638,Madras Cafe,7.6,"Action, Drama, Thriller",24988
1639,The Insult,7.6,"Crime, Drama, Thriller",17478
1640,Mortal World,7.6,"Action, Comedy, Crime",28235
1641,Neerja,7.6,"Biography, Drama, Thriller",23263
1642,Control,7.6,"Comedy, Crime, Drama",26428
1643,Darr,7.6,"Action, Drama, Romance",24554
1644,After the Thin Man,7.6,"Comedy, Crime, Mystery",11659
1645,Kabhi Haan Kabhi Naa,7.6,"Comedy, Drama, Music",18865
1646,Closely Watched Trains,7.6,"Comedy, Drama, Romance",13298
1647,Muslum,7.6,"Biography, Drama, Music",19350
1648,Brute Force,7.6,"Crime, Drama, Film-Noir",10952
1649,Madaari,7.6,"Drama, Thriller",14607
1650,Odd Man Out,7.6,"Crime, Drama, Film-Noir",10753
1651,Dragon Ball Z: Revival Fusion,7.6,"Animation, Action, Sci-Fi",11451
1652,Drunken Angel,7.6,"Crime, Drama, Romance",12685
1653,The Magician,7.6,"Comedy, Drama",10498
1654,Bob the Gambler,7.6,"Crime, Drama, Thriller",12830
1655,Newton,7.6,"Comedy, Drama",20702
1656,The Miracle,7.6,"Comedy, Drama",13371
1657,Bilal: A New Breed of Hero,7.6,"Animation, Action, Adventure",18923
1658,Shooting Dogs,7.6,"Drama, History, War",11750
1659,Baazigar,7.6,"Crime, Drama, Musical",29048
1660,Sarkar,7.6,"Action, Crime, Drama",17065
1661,Sharmaji Namkeen,7.6,"Comedy, Drama, Family",10863
1662,A Pure Formality,7.6,"Crime, Drama, Thriller",12169
1663,Karwaan,7.6,"Adventure, Comedy, Drama",16629
1664,The Navigator,7.6,"Action, Comedy, Romance",10579
1665,Pyaar Ka Punchnama,7.6,"Comedy, Drama, Romance",22200
1666,Mahaan,7.6,"Action, Drama, Thriller",16751
1667,The Twelve Tasks of Asterix,7.6,"Animation, Adventure, Comedy",18183
1668,The Passion of Anna,7.6,Drama,10041
1669,Fireworks Wednesday,7.6,"Drama, Mystery, Romance",12929
1670,Raanjhanaa,7.6,"Drama, Romance",33555
1671,I've Loved You So Long,7.6,Drama,20509
1672,You Are the Apple of My Eye,7.6,"Comedy, Drama, Romance",11106
1673,Cholera Street,7.6,"Crime, Drama, Romance",11490
1674,Detective Byomkesh Bakshy!,7.6,"Action, Crime, Drama",23820
1675,Lootcase,7.6,"Comedy, Crime",18042
1676,Hungama,7.6,"Comedy, Drama, Romance",16101
1677,Aamir,7.6,"Action, Crime, Drama",11435
1678,The Man Who Copied,7.6,"Comedy, Crime, Drama",10818
1679,Parmanu: The Story of Pokhran,7.6,"Action, Drama, History",24766
1680,Tanu Weds Manu Returns,7.6,"Comedy, Drama, Romance",29277
1681,Miss Lovely,7.6,"Crime, Drama, Romance",12731
1682,12,7.6,"Crime, Drama, Thriller",15038
1683,Irudhi Suttru,7.6,"Action, Drama, Sport",12310
1684,Bheja Fry,7.6,"Comedy, Drama",12041
1685,Ayan,7.6,Action,11086
1686,The Covenant,7.5,"Action, Thriller, War",54605
1687,Air,7.5,"Drama, Sport",105891
1688,Juno,7.5,"Comedy, Drama",534144
1689,A Man Called Otto,7.5,"Comedy, Drama",93452
1690,Indiana Jones and the Temple of Doom,7.5,"Action, Adventure",505786
1691,Tár,7.5,"Drama, Music",74196
1692,Beetlejuice,7.5,"Comedy, Fantasy",316730
1693,Batman,7.5,"Action, Adventure",388507
1694,Eyes Wide Shut,7.5,"Drama, Mystery, Thriller",355232
1695,The Greatest Showman,7.5,"Biography, Drama, Musical",293674
1696,The Conjuring,7.5,"Horror, Mystery, Thriller",526139
1697,Promising Young Woman,7.5,"Crime, Drama, Mystery",188780
1698,A Quiet Place,7.5,"Drama, Horror, Sci-Fi",551209
1699,Les Misérables,7.5,"Drama, Musical, Romance",336961
1700,Harry Potter and the Order of the Phoenix,7.5,"Action, Adventure, Family",602531
1701,Scott Pilgrim vs. the World,7.5,"Action, Comedy, Fantasy",442499
1702,Total Recall,7.5,"Action, Adventure, Sci-Fi",341471
1703,Contact,7.5,"Drama, Mystery, Sci-Fi",283306
1704,The Devil's Advocate,7.5,"Drama, Mystery, Thriller",385396
1705,The Favourite,7.5,"Biography, Comedy, Drama",208812
1706,A Time to Kill,7.5,"Crime, Drama, Thriller",170198
1707,The Hunger Games: Catching Fire,7.5,"Action, Adventure, Sci-Fi",684834
1708,Trading Places,7.5,Comedy,158192
1709,Nocturnal Animals,7.5,"Drama, Thriller",290091
1710,Perfume: The Story of a Murderer,7.5,"Crime, Drama, Fantasy",258112
1711,The Town,7.5,"Crime, Drama, Thriller",402162
1712,The Warriors,7.5,"Action, Crime, Thriller",106279
1713,Legends of the Fall,7.5,"Drama, Romance, War",173634
1714,Lone Survivor,7.5,"Action, Biography, Drama",296021
1715,28 Days Later,7.5,"Drama, Horror, Sci-Fi",425699
1716,The Impossible,7.5,"Adventure, Drama, History",231249
1717,Sleepers,7.5,"Crime, Drama, Thriller",230508
1718,Thelma & Louise,7.5,"Adventure, Crime, Drama",162385
1719,Fear and Loathing in Las Vegas,7.5,"Adventure, Comedy, Drama",292069
1720,Gangs of New York,7.5,"Crime, Drama",454863
1721,Doctor Strange,7.5,"Action, Adventure, Fantasy",767703
1722,High Sierra,7.5,"Action, Adventure, Drama",18349
1723,Master and Commander: The Far Side of the World,7.5,"Action, Adventure, Drama",229091
1724,The Aviator,7.5,"Biography, Drama",371772
1725,"Suddenly, Last Summer",7.5,"Drama, Mystery, Thriller",16389
1726,Collateral,7.5,"Action, Crime, Drama",416706
1727,Interview with the Vampire: The Vampire Chronicles,7.5,"Drama, Fantasy, Horror",333073
1728,The Hurt Locker,7.5,"Drama, Thriller, War",461742
1729,We Need to Talk About Kevin,7.5,"Drama, Mystery, Thriller",160992
1730,The Crow,7.5,"Action, Crime, Drama",190659
1731,Upgrade,7.5,"Action, Sci-Fi, Thriller",193511
1732,Ice Age,7.5,"Animation, Adventure, Comedy",497451
1733,An American Werewolf in London,7.5,"Comedy, Horror",113173
1734,Jackie Brown,7.5,"Crime, Drama, Thriller",359347
1735,Leaving Las Vegas,7.5,"Drama, Romance",129318
1736,Blow,7.5,"Biography, Crime, Drama",267417
1737,"I, Tonya",7.5,"Biography, Comedy, Drama",227791
1738,Tucker and Dale vs Evil,7.5,"Comedy, Horror",186633
1739,Field of Dreams,7.5,"Drama, Family, Fantasy",123096
1740,Little Children,7.5,"Drama, Romance",113795
1741,It's a Mad Mad Mad Mad World,7.5,"Action, Adventure, Comedy",43932
1742,The Hate U Give,7.5,"Crime, Drama",38196
1743,The Piano Teacher,7.5,"Drama, Music",67861
1744,Source Code,7.5,"Action, Drama, Mystery",531624
1745,Munich,7.5,"Action, Drama, History",232365
1746,Midnight Run,7.5,"Action, Comedy, Crime",89634
1747,Lolita,7.5,"Crime, Drama, Romance",105062
1748,Babel,7.5,Drama,309471
1749,The Wicker Man,7.5,"Horror, Mystery, Thriller",85375
1750,BlacKkKlansman,7.5,"Biography, Comedy, Crime",274421
1751,The Hunt for Red October,7.5,"Action, Adventure, Thriller",206973
1752,Enemy at the Gates,7.5,"Action, Drama, War",269336
1753,The Piano,7.5,"Drama, Music, Romance",91697
1754,The Abyss,7.5,"Adventure, Drama, Mystery",183777
1755,"Love, Simon",7.5,"Comedy, Drama",119652
1756,"tick, tick... BOOM!",7.5,"Biography, Comedy, Drama",112229
1757,"Lust, Caution",7.5,"Drama, History, Romance",43733
1758,Sideways,7.5,"Comedy, Drama, Romance",196327
1759,Hugo,7.5,"Adventure, Drama, Family",329056
1760,King Richard,7.5,"Biography, Drama, Sport",122881
1761,127 Hours,7.5,"Biography, Drama",387332
1762,Sophie's Choice,7.5,"Drama, Romance",50377
1763,The Book Thief,7.5,"Drama, War",139062
1764,"The Adventures of Priscilla, Queen of the Desert",7.5,"Comedy, Music",52324
1765,The Illusionist,7.5,"Drama, Fantasy, Mystery",380640
1766,Boiling Point,7.5,"Drama, Thriller",34162
1767,Kiss Kiss Bang Bang,7.5,"Comedy, Crime, Mystery",231730
1768,Burning,7.5,"Drama, Mystery, Thriller",70137
1769,National Lampoon's Christmas Vacation,7.5,Comedy,204277
1770,The Omen,7.5,"Horror, Mystery",124611
1771,Grindhouse,7.5,"Action, Horror, Thriller",187624
1772,A Fish Called Wanda,7.5,"Comedy, Crime",147574
1773,Robin Hood,7.5,"Animation, Adventure, Comedy",132832
1774,Dead Alive,7.5,"Comedy, Fantasy, Horror",100214
1775,The Beasts,7.5,"Drama, Thriller",11626
1776,Riders of Justice,7.5,"Action, Comedy, Drama",55373
1777,Midnight Express,7.5,"Biography, Crime, Drama",84411
1778,Boys Don't Cry,7.5,"Biography, Crime, Drama",100687
1779,Richard Jewell,7.5,"Biography, Crime, Drama",92831
1780,Funny Games,7.5,"Crime, Drama, Thriller",78942
1781,Menace II Society,7.5,"Crime, Drama, Thriller",61824
1782,A Star Is Born,7.5,"Drama, Musical, Romance",18973
1783,The Art of Racing in the Rain,7.5,"Comedy, Drama, Romance",34367
1784,Brooklyn,7.5,"Drama, Romance",145868
1785,The Assassination of Jesse James by the Coward Robert Ford,7.5,"Biography, Crime, Drama",187187
1786,Milk,7.5,"Biography, Drama, History",176455
1787,Weathering with You,7.5,"Animation, Drama, Fantasy",48154
1788,"Synecdoche, New York",7.5,Drama,94817
1789,The Long Goodbye,7.5,"Comedy, Crime, Drama",33754
1790,Rudy,7.5,"Biography, Drama, Sport",66206
1791,42,7.5,"Biography, Drama, Sport",98802
1792,The Last Temptation of Christ,7.5,Drama,60086
1793,Forbidden Planet,7.5,"Adventure, Sci-Fi",51165
1794,Secondhand Lions,7.5,"Comedy, Drama, Family",59386
1795,"The Cook, the Thief, His Wife & Her Lover",7.5,"Crime, Drama",39812
1796,El Dorado,7.5,"Drama, Romance, Western",28762
1797,Pleasantville,7.5,"Comedy, Drama, Fantasy",132445
1798,Hair,7.5,"Comedy, Drama, Musical",39020
1799,Following,7.5,"Crime, Mystery, Thriller",95779
1800,The Hours,7.5,"Drama, Romance",135085
1801,Waves,7.5,"Drama, Romance, Sport",28079
1802,The Big Blue,7.5,"Adventure, Drama, Sport",53273
1803,Blow-Up,7.5,"Drama, Mystery, Thriller",65014
1804,The Big Sick,7.5,"Comedy, Drama, Romance",139446
1805,A Single Man,7.5,"Crime, Drama, Romance",115085
1806,Dead Man,7.5,"Adventure, Drama, Fantasy",99966
1807,Of Mice and Men,7.5,"Drama, Western",45254
1808,Cure,7.5,"Crime, Horror, Mystery",18540
1809,The Fisher King,7.5,"Comedy, Drama, Fantasy",88131
1810,Saving Mr. Banks,7.5,"Biography, Comedy, Drama",166051
1811,The Player,7.5,"Comedy, Crime, Drama",63227
1812,Thank You for Smoking,7.5,"Comedy, Drama",225296
1813,Still Alice,7.5,Drama,139550
1814,Contempt,7.5,"Drama, Romance",33996
1815,Stranger Than Fiction,7.5,"Comedy, Drama, Fantasy",232727
1816,The Secret of NIMH,7.5,"Animation, Adventure, Drama",43052
1817,House of Sand and Fog,7.5,"Crime, Drama",70475
1818,The Time Machine,7.5,"Adventure, Romance, Sci-Fi",43002
1819,Withnail & I,7.5,"Comedy, Drama",45809
1820,The Tin Drum,7.5,"Drama, War",25067
1821,Born Yesterday,7.5,"Comedy, Drama, Romance",11892
1822,Lady Vengeance,7.5,"Crime, Drama, Thriller",82703
1823,Doubt,7.5,"Drama, Mystery",133003
1824,A Perfect World,7.5,"Crime, Drama, Thriller",83842
1825,The Guns of Navarone,7.5,"Action, Adventure, Drama",53264
1826,Pinocchio,7.5,"Animation, Adventure, Comedy",153108
1827,Life as a House,7.5,Drama,44820
1828,The Producers,7.5,"Comedy, Music",57813
1829,Headhunters,7.5,"Action, Crime, Thriller",104439
1830,Tora! Tora! Tora!,7.5,"Action, Drama, History",35793
1831,Christiane F.,7.5,"Biography, Drama",27201
1832,Chaplin,7.5,"Biography, Comedy, Drama",59758
1833,Little Big Man,7.5,"Adventure, Comedy, Drama",36683
1834,Fruitvale Station,7.5,"Biography, Crime, Drama",83938
1835,The Farewell,7.5,"Comedy, Drama",67447
1836,The Curse of the Were-Rabbit,7.5,"Animation, Adventure, Comedy",140654
1837,Selma,7.5,"Biography, Drama, History",93387
1838,Miss Sloane,7.5,Drama,78436
1839,Police Story,7.5,"Action, Comedy, Crime",39200
1840,The Man Who Wasn't There,7.5,"Crime, Drama",112186
1841,Freddy,7.5,"Drama, Mystery, Romance",31531
1842,Dead Man Walking,7.5,"Crime, Drama",98317
1843,A Simple Plan,7.5,"Crime, Drama, Thriller",73254
1844,Sympathy for Mr. Vengeance,7.5,"Crime, Drama, Thriller",72049
1845,The Life of David Gale,7.5,"Crime, Drama, Thriller",123195
1846,Ip Man 2,7.5,"Action, Biography, Drama",108277
1847,The Wind that Shakes the Barley,7.5,"Drama, War",51963
1848,Godzilla,7.5,"Horror, Sci-Fi",35705
1849,The City of Lost Children,7.5,"Drama, Fantasy, Sci-Fi",70106
1850,5 Centimeters per Second,7.5,"Animation, Drama, Family",60835
1851,Who Am I,7.5,"Crime, Drama, Mystery",60045
1852,Deep Red,7.5,"Horror, Mystery, Thriller",40206
1853,Boy,7.5,"Comedy, Drama",27984
1854,Pain and Glory,7.5,Drama,60730
1855,Hunger,7.5,"Biography, Crime, Drama",71941
1856,Ghost Dog: The Way of the Samurai,7.5,"Crime, Drama",93889
1857,Memories,7.5,"Animation, Sci-Fi, Thriller",19812
1858,Disconnect,7.5,"Drama, Thriller",77023
1859,Stalingrad,7.5,"Drama, War",36378
1860,Redline,7.5,"Animation, Action, Sci-Fi",15619
1861,A Royal Affair,7.5,"Biography, Drama, History",49005
1862,Delicatessen,7.5,"Comedy, Crime",87468
1863,The Guilty,7.5,"Crime, Drama, Thriller",61706
1864,Cold War,7.5,"Drama, Music, Romance",59552
1865,13 Assassins,7.5,"Action, Adventure, Drama",67020
1866,Free Fall,7.5,"Drama, Romance",21604
1867,The Sweet Hereafter,7.5,Drama,35985
1868,The Meaning of Life,7.5,"Comedy, Musical",122606
1869,The Last Detail,7.5,"Comedy, Drama",26507
1870,The Sand Pebbles,7.5,"Adventure, Drama, Romance",15736
1871,Tell No One,7.5,"Crime, Drama, Mystery",56436
1872,Show Me Love,7.5,"Comedy, Drama, Romance",53788
1873,Santa Sangre,7.5,"Drama, Horror, Thriller",22316
1874,Love Me If You Dare,7.5,"Comedy, Drama, Romance",71390
1875,On Body and Soul,7.5,"Drama, Fantasy, Mystery",28805
1876,Death Note,7.5,"Crime, Drama, Fantasy",31224
1877,The Great Debaters,7.5,"Biography, Drama, Romance",60780
1878,Quiz Show,7.5,"Biography, Drama, History",71546
1879,Henry V,7.5,"Biography, Drama, History",30725
1880,Clouds,7.5,"Biography, Drama, Music",11024
1881,House of Flying Daggers,7.5,"Action, Adventure, Drama",114397
1882,Whale Rider,7.5,"Drama, Family",43283
1883,A Hard Day's Night,7.5,"Comedy, Musical",46636
1884,Devdas,7.5,"Drama, Musical, Romance",44223
1885,Stree,7.5,"Comedy, Horror",36078
1886,The Many Adventures of Winnie the Pooh,7.5,"Animation, Adventure, Comedy",38101
1887,The Flowers of War,7.5,"Drama, History, Romance",54244
1888,A Hero,7.5,Drama,27334
1889,Spellbound,7.5,"Film-Noir, Mystery, Romance",50300
1890,The Lady from Shanghai,7.5,"Crime, Drama, Film-Noir",31764
1891,Support Your Local Sheriff!,7.5,"Comedy, Romance, Western",12004
1892,Mystery Train,7.5,"Comedy, Crime, Drama",29536
1893,You Can Count on Me,7.5,Drama,30668
1894,The Legend of Drunken Master,7.5,"Action, Comedy",47532
1895,White Christmas,7.5,"Comedy, Musical, Romance",46771
1896,The Collector,7.5,"Drama, Thriller",11348
1897,Women on the Verge of a Nervous Breakdown,7.5,"Comedy, Drama",44101
1898,The Flight of the Phoenix,7.5,"Adventure, Drama",21544
